l_orderkey	l_linenumber	l_quantity	l_extendedprice	c_custkey	o_orderstatus
454791	1	40.00	51771.60	1	F
454791	2	13.00	25011.61	1	F
579908	1	33.00	53513.13	1	O
3868359	1	36.00	48649.68	1	F
3868359	2	9.00	14891.76	1	F
3868359	3	32.00	54680.32	1	F
3868359	4	6.00	8732.16	1	F
4273923	1	28.00	33632.76	1	O
4273923	2	42.00	62015.52	1	O
4808192	1	26.00	47080.54	1	O
4808192	2	11.00	17529.27	1	O
5133509	1	28.00	36741.88	1	O
5133509	2	35.00	63199.50	1	O
5133509	3	12.00	23399.76	1	O
5133509	4	33.00	53713.77	1	O
l_extendedprice	l_linenumber	l_orderkey	c_name	c_address	c_custkey	o_orderstatus	c_comment
32431.32	5	3700358	Customer#000149624	6qNtvCnvw7TeKdATpD	149624	O	ding instructions lose furiously about the furiously final multiplier
49588.46	4	3721924	Customer#000149870	ACIouitMOGzT,0Ec0q85fjz yMbfN	149870	O	theodolites thrash accounts. furiously unusual deposits are. caref
54313.52	3	3861189	Customer#000149542	Crp8DOIweQ,lqMQ7W0Y22JwY 	149542	O	olites. doggedly silent frays dazzle furiously even ide
33573.54	4	3861189	Customer#000149542	Crp8DOIweQ,lqMQ7W0Y22JwY 	149542	O	olites. doggedly silent frays dazzle furiously even ide
24077.61	5	3861189	Customer#000149542	Crp8DOIweQ,lqMQ7W0Y22JwY 	149542	O	olites. doggedly silent frays dazzle furiously even ide
78629.50	6	3861189	Customer#000149542	Crp8DOIweQ,lqMQ7W0Y22JwY 	149542	O	olites. doggedly silent frays dazzle furiously even ide
25057.92	2	3880608	Customer#000149633	2cTKsVoucxR r0jC4C9mC4DOQ 5gw8NW	149633	O	eans sleep carefully. unusual, careful foxes cajole slyly. regular theodolites against the regular, bold instruction
6408.78	3	3880608	Customer#000149633	2cTKsVoucxR r0jC4C9mC4DOQ 5gw8NW	149633	O	eans sleep carefully. unusual, careful foxes cajole slyly. regular theodolites against the regular, bold instruction
80498.78	5	3880608	Customer#000149633	2cTKsVoucxR r0jC4C9mC4DOQ 5gw8NW	149633	O	eans sleep carefully. unusual, careful foxes cajole slyly. regular theodolites against the regular, bold instruction
37780.68	6	3880608	Customer#000149633	2cTKsVoucxR r0jC4C9mC4DOQ 5gw8NW	149633	O	eans sleep carefully. unusual, careful foxes cajole slyly. regular theodolites against the regular, bold instruction
22684.00	7	3880608	Customer#000149633	2cTKsVoucxR r0jC4C9mC4DOQ 5gw8NW	149633	O	eans sleep carefully. unusual, careful foxes cajole slyly. regular theodolites against the regular, bold instruction
24174.60	1	3916256	Customer#000149545	lwoEYZAhyZNU9VqoIzZtQOvjnPfy61F	149545	O	ns. quickly bold ideas impress quickly according to the blithely sly requests. 
76444.11	2	3963908	Customer#000149770	v7MuzpzzP b,v AvG5ck10tCNSCHLmC4	149770	O	s nag against the special theodolites. blithely even dep
19137.91	4	3984482	Customer#000149851	1K2GtcE7riP	149851	O	ould use. ironic, even pinto beans haggle slyly carefully final accounts. slyly ironic pinto beans haggle fluffil
79156.12	6	3984482	Customer#000149851	1K2GtcE7riP	149851	O	ould use. ironic, even pinto beans haggle slyly carefully final accounts. slyly ironic pinto beans haggle fluffil
38149.18	2	5858501	Customer#000149842	7eHO8KrExZkdL	149842	O	 deposits. furiously unusual excuses lose furiously quickly final attainments; furiously spe
11087.58	3	5858501	Customer#000149842	7eHO8KrExZkdL	149842	O	 deposits. furiously unusual excuses lose furiously quickly final attainments; furiously spe
57930.24	5	5867846	Customer#000149911	kkS49xvQqsP6 lbFlSXbxqkDsg4X	149911	O	ully. even escapades grow furiously outside the carefully regular instructions. carefully final excuse
42666.96	4	5933060	Customer#000149509	fVCZuqQHyf8oUGxHuIDezfk, C	149509	O	 bold accounts are thinly along the furious pinto beans. exp
45768.52	5	5933060	Customer#000149509	fVCZuqQHyf8oUGxHuIDezfk, C	149509	O	 bold accounts are thinly along the furious pinto beans. exp
16456.10	3	5957185	Customer#000149812	dw,4Jahx0xxpvwfD5 l	149812	O	oxes wake fluffily along the even pinto be
4636.48	2	3523	Customer#000149863	WXlXCjQJDnNYHy9sygeT7n3pDRZD1bWBbMrD5	149863	O	lly quickly express deposits. fluffily ironic accounts above the furiously express packages sleep accounts. 
47852.28	4	3523	Customer#000149863	WXlXCjQJDnNYHy9sygeT7n3pDRZD1bWBbMrD5	149863	O	lly quickly express deposits. fluffily ironic accounts above the furiously express packages sleep accounts. 
54173.71	1	3713	Customer#000149629	Bq0DDd175yz,b	149629	O	ound the furiously final deposits. final theodolites wake blithely? furiously ironic sentiment
33091.54	3	3713	Customer#000149629	Bq0DDd175yz,b	149629	O	ound the furiously final deposits. final theodolites wake blithely? furiously ironic sentiment
73571.00	2	44482	Customer#000149890	I53MLT9cywhdNANSfUzwJ	149890	O	he special ideas. regular, special packages sleep carefully. even requests
34920.72	1	75554	Customer#000149630	lcQN6sERJe,iVgNe2fYRHkdSawZKbDmh3 A	149630	O	s haggle blithely along the regular accounts. carefully regular instructions wake. bold packages are 
44518.56	3	78371	Customer#000149884	UfRwJSt66P	149884	O	ymptotes cajole furiously about the furiously ironic accounts. blithely ironic a
40080.40	6	78371	Customer#000149884	UfRwJSt66P	149884	O	ymptotes cajole furiously about the furiously ironic accounts. blithely ironic a
17818.00	2	83105	Customer#000149923	gKvVWoaM ZqupFEJcY7YQVkoPus 	149923	O	d courts print alongside of the closely pending frays; carefully ironic requests solve. blithely f
60544.93	3	134848	Customer#000149981	NXsAQ7ptlZzRFp	149981	O	deposits. regular, regular theodolites
10280.80	2	139012	Customer#000149648	vn6pGDz0nc8L7jJ wJov2bDtm0ACwZYvAUC	149648	O	equests haggle fluffily according to the silent platelets. slyly regular requests are slyly bold, quie
18338.08	2	158657	Customer#000149986	HyEJpj2jvEqt,,pA50NOvuTP	149986	O	enticingly carefully careful courts. furiously 
3463.38	4	270500	Customer#000149560	aRBfQ2Bnyl703yPsjf2p	149560	O	inal excuses nag quickly! carefully regular requests x-ray furiously furiously regular deposits. slyly u
18403.52	5	270500	Customer#000149560	aRBfQ2Bnyl703yPsjf2p	149560	O	inal excuses nag quickly! carefully regular requests x-ray furiously furiously regular deposits. slyly u
23565.49	4	272800	Customer#000149785	IlQ2lj4l5rRdqvkF6Dt4a2D	149785	O	ites. foxes haggle furiously-- bold, ironic somas cajole carefully. busily final requests mold fluffily above the
3951.96	1	318599	Customer#000149507	8v38BOTxbdQL8LeZ5bd3Ls8sTLMQJ	149507	O	ve the carefully final foxes. deposits against the pending accounts use qui
38704.82	2	371429	Customer#000149914	m,Zt8vTF8V 5l	149914	O	y special requests sleep slyly special accounts. quickly busy instructions sublate. ironic i
14666.85	2	379844	Customer#000149608	7MrnfcZUXiU TrTeAvBye3BKFWAmM	149608	O	al somas sleep blithely. regular theodolit
40998.40	2	5967141	Customer#000149821	au4OA3r8r6qSN0,x7NIEpYi4RSrSey	149821	O	s cajole blithely. pinto beans cajole silent requests. blithely even deposits detect furiously packages. blithely 
27020.28	4	5967141	Customer#000149821	au4OA3r8r6qSN0,x7NIEpYi4RSrSey	149821	O	s cajole blithely. pinto beans cajole silent requests. blithely even deposits detect furiously packages. blithely 
72585.92	2	5984321	Customer#000149881	RCBIqq9DUYz6ZtDLtBvm7jdJ4nmhB2LL2mgcDcK	149881	O	lar accounts boost furiously fluffily unusual packages. slyly express packages sl
50082.98	1	52066	Customer#000149593	RiXpK YQD5d1TNDld3l	149593	O	round the blithely silent foxes cajole carefully special instructions. slyly final accounts wake after the asym
62463.50	1	79904	Customer#000149729	YddIgaI9FfDR	149729	O	e the express instructions. specia
5297.19	2	79904	Customer#000149729	YddIgaI9FfDR	149729	O	e the express instructions. specia
19872.72	6	90693	Customer#000149773	iAmrGMKn7sgz,HjAwZ cLCpr2XKjAEi4fA4MlEne	149773	O	eposits snooze after the carefully regular
56464.82	2	95650	Customer#000149719	K,2zu1bJC5RWce2bzQBvYn TfaJaog	149719	O	unusual instructions against the slyly final requests wake carefully even, final packages. fina
73187.24	1	114501	Customer#000149821	au4OA3r8r6qSN0,x7NIEpYi4RSrSey	149821	O	s cajole blithely. pinto beans cajole silent requests. blithely even deposits detect furiously packages. blithely 
5380.20	2	115846	Customer#000149587	Yjmpd3deNWc64L1CUN3Q1nP	149587	O	s: unusual deposits wake quickly theod
19011.20	4	161729	Customer#000149954	2HLkZvVTYYrr4I	149954	O	ons are carefully regular deposits. accoun
24608.70	1	189027	Customer#000149599	4,WZ,7LGVDCb SaM1zZ5QOywH1TllmQQAzZ2GoB	149599	O	nts lose according to the dependencies. per
11919.60	3	189027	Customer#000149599	4,WZ,7LGVDCb SaM1zZ5QOywH1TllmQQAzZ2GoB	149599	O	nts lose according to the dependencies. per
27904.98	4	189027	Customer#000149599	4,WZ,7LGVDCb SaM1zZ5QOywH1TllmQQAzZ2GoB	149599	O	nts lose according to the dependencies. per
55237.08	1	200611	Customer#000149597	on,KmI7gEkb	149597	O	nal pinto beans are slyly ironic, unusual requests. quickly even a
6896.45	4	216546	Customer#000149848	E,GqPWcjnc1L OVYbYSYPW	149848	O	s. express theodolites sleep fluffily express packages. r
70817.76	6	216546	Customer#000149848	E,GqPWcjnc1L OVYbYSYPW	149848	O	s. express theodolites sleep fluffily express packages. r
27557.98	2	255106	Customer#000149843	TP6cBbEBkQOM5	149843	O	 have to kindle throughout the slyly regular package
20007.76	4	255106	Customer#000149843	TP6cBbEBkQOM5	149843	O	 have to kindle throughout the slyly regular package
44189.26	5	255106	Customer#000149843	TP6cBbEBkQOM5	149843	O	 have to kindle throughout the slyly regular package
84981.50	4	303974	Customer#000149938	DeNGKC5sjjMA1QlmgzP	149938	O	s. accounts nag. pending, bold theodolites doubt. permanently ironic accounts could are alongside of the quic
21032.22	3	359491	Customer#000149746	LbMviVc3IkeSJz2v, CQjdpzHpdLL2jv84hj	149746	O	beans. silent, ironic ideas cajole along the slyly ironic packages. deposits nod slyly
18922.87	4	359491	Customer#000149746	LbMviVc3IkeSJz2v, CQjdpzHpdLL2jv84hj	149746	O	beans. silent, ironic ideas cajole along the slyly ironic packages. deposits nod slyly
19674.34	7	363777	Customer#000149686	Z2ib7VK5Lz6G 	149686	O	ise blithely unusual gifts. enticing sheaves alongside of the packages breach care
19439.60	1	419494	Customer#000149912	eBLgCNO3ay	149912	O	elets integrate. silent deposits sleep
57496.00	3	419494	Customer#000149912	eBLgCNO3ay	149912	O	elets integrate. silent deposits sleep
26264.84	3	426083	Customer#000149869	3DI6H13KSmfC,z6kummmsYJC7qg6tjaYVlZp6gIJ	149869	O	onic accounts among the regular, final platelets nag furiously quickly ironic ideas. thinly final accounts was
28685.52	1	522181	Customer#000149741	6iDrg54BK7l6QPz0Wf 6b7dhpg	149741	O	. foxes integrate carefully. regular, ironic accounts past the carefully brave instructions cajo
38548.62	1	542336	Customer#000149681	8mlf1PaxJxAvt8,NGfU61vJ5z01gNPHcPb	149681	O	re carefully according to the furiously express theodolites. carefully special instructions cajole a
50674.95	2	542336	Customer#000149681	8mlf1PaxJxAvt8,NGfU61vJ5z01gNPHcPb	149681	O	re carefully according to the furiously express theodolites. carefully special instructions cajole a
82569.13	4	603681	Customer#000149668	H0PKahNs3iOHgX75iy5youRIrcBxXASzNqU1O	149668	O	lly pending ideas. packages w
71398.60	6	603681	Customer#000149668	H0PKahNs3iOHgX75iy5youRIrcBxXASzNqU1O	149668	O	lly pending ideas. packages w
55120.42	7	603681	Customer#000149668	H0PKahNs3iOHgX75iy5youRIrcBxXASzNqU1O	149668	O	lly pending ideas. packages w
58768.99	3	610599	Customer#000149935	IABC2cbO6JCnZD	149935	O	t platelets according to the blithely brave deposits haggle quickly after the regular instructions. regular
32400.30	2	5493536	Customer#000149686	Z2ib7VK5Lz6G 	149686	O	ise blithely unusual gifts. enticing sheaves alongside of the packages breach care
8768.95	1	5523523	Customer#000149714	 kylHCh5Db1F	149714	O	jole furiously even accounts. slyly ironic accounts cajole along the quickly slow requests. blithely final d
51323.70	4	5622016	Customer#000149933	ocRzB9WDHf6i,Jjz7AHop t7z,AZAX	149933	O	anently pending accounts. ironically furious requests sleep furi
49775.77	5	5622016	Customer#000149933	ocRzB9WDHf6i,Jjz7AHop t7z,AZAX	149933	O	anently pending accounts. ironically furious requests sleep furi
37339.50	1	5645315	Customer#000149617	,e94aLjXk6DDyEAlFp60q	149617	O	equests must have to wake. furiously even ideas cajole fu
59553.72	2	5654726	Customer#000149777	u 7TLYvSbxYcCrOpdVjoPehrkjw7a5S LTzRIus	149777	O	ial foxes eat busily. fluffily even packages about the express accounts run furiously unusual
68649.75	2	5698752	Customer#000149888	rnvl5OSWveycTz 8UvV9W	149888	O	 furiously pending deposits was quickly furiously regular platelets. carefull
6526.84	1	5833894	Customer#000149542	Crp8DOIweQ,lqMQ7W0Y22JwY 	149542	O	olites. doggedly silent frays dazzle furiously even ide
49367.62	4	5833894	Customer#000149542	Crp8DOIweQ,lqMQ7W0Y22JwY 	149542	O	olites. doggedly silent frays dazzle furiously even ide
88303.13	2	5939782	Customer#000149635	1MrGZCSy80ssQX3T1YRsKdPk	149635	O	ously above the slyly close courts? quickly special instructions about the pending accounts haggle carefull
33734.60	3	5939782	Customer#000149635	1MrGZCSy80ssQX3T1YRsKdPk	149635	O	ously above the slyly close courts? quickly special instructions about the pending accounts haggle carefull
7030.76	3	5958466	Customer#000149731	3hUoP1jGBQ,icP,Jqb9zyCil,3d9cLqJ055FM	149731	O	eodolites wake final, pending requests. final platelets wake. carefully unusual pearls sleep. even requests are
17585.37	5	5958466	Customer#000149731	3hUoP1jGBQ,icP,Jqb9zyCil,3d9cLqJ055FM	149731	O	eodolites wake final, pending requests. final platelets wake. carefully unusual pearls sleep. even requests are
24753.52	6	5958466	Customer#000149731	3hUoP1jGBQ,icP,Jqb9zyCil,3d9cLqJ055FM	149731	O	eodolites wake final, pending requests. final platelets wake. carefully unusual pearls sleep. even requests are
1918.06	3	5971366	Customer#000149939	37PiPx9 NT1CXNBV3Ead4c, AXPQdksrtNZ	149939	O	press packages around the ironic, bold deposits cajole b
45619.75	5	5971366	Customer#000149939	37PiPx9 NT1CXNBV3Ead4c, AXPQdksrtNZ	149939	O	press packages around the ironic, bold deposits cajole b
5193.28	1	1155	Customer#000149660	1a,haqutwUeIp	149660	O	al instructions boost quickly final packages-- furiously regular deposits at the furiously final pac
51188.76	2	1252	Customer#000149900	xbPli9BTUuiZ YNfevT8MgffFW3UL7i4MoT30p	149900	O	s nag quickly slyly silent deposits. fina
20579.66	3	1252	Customer#000149900	xbPli9BTUuiZ YNfevT8MgffFW3UL7i4MoT30p	149900	O	s nag quickly slyly silent deposits. fina
13026.09	4	1252	Customer#000149900	xbPli9BTUuiZ YNfevT8MgffFW3UL7i4MoT30p	149900	O	s nag quickly slyly silent deposits. fina
34356.24	3	39108	Customer#000149543	d,hzN2gF8fZomfGdnR0cZD34OXjUnJqdyb5bJH4	149543	O	eposits. carefully ironic ideas doubt fluffily. blithely even pinto beans are idly care
34114.20	6	39108	Customer#000149543	d,hzN2gF8fZomfGdnR0cZD34OXjUnJqdyb5bJH4	149543	O	eposits. carefully ironic ideas doubt fluffily. blithely even pinto beans are idly care
28623.78	2	104166	Customer#000149746	LbMviVc3IkeSJz2v, CQjdpzHpdLL2jv84hj	149746	O	beans. silent, ironic ideas cajole along the slyly ironic packages. deposits nod slyly
52999.38	1	3995235	Customer#000149726	dAvzKcnyVhM	149726	O	rding to the dolphins. unusual, unusual platelets sleep after the slyly regular courts? slyly unusual accounts 
26763.84	2	3995235	Customer#000149726	dAvzKcnyVhM	149726	O	rding to the dolphins. unusual, unusual platelets sleep after the slyly regular courts? slyly unusual accounts 
49493.97	7	3995235	Customer#000149726	dAvzKcnyVhM	149726	O	rding to the dolphins. unusual, unusual platelets sleep after the slyly regular courts? slyly unusual accounts 
27064.18	1	4107874	Customer#000149849	H2N,dW6sJDd0tnWrcw1cQrsIuIOc6LwardHBIvoU	149849	O	ers: furiously sly sheaves solve slyly ironi
61400.24	3	4107874	Customer#000149849	H2N,dW6sJDd0tnWrcw1cQrsIuIOc6LwardHBIvoU	149849	O	ers: furiously sly sheaves solve slyly ironi
9339.15	6	4107874	Customer#000149849	H2N,dW6sJDd0tnWrcw1cQrsIuIOc6LwardHBIvoU	149849	O	ers: furiously sly sheaves solve slyly ironi
47576.20	7	4154214	Customer#000149756	EjJKiRj ENeGkZ1iFvCl16nGRvtHYPgxNB	149756	O	lar instructions play carefully even warhorses. packages cajole furiously. furiou
62111.16	1	4160448	Customer#000149684	Jl,JatNsWUWd35GKiVfWBCblfk89u310 Kwc3Y	149684	O	s are. deposits boost blithely. slyly ironic foxes around the carefully 
59191.88	3	4160448	Customer#000149684	Jl,JatNsWUWd35GKiVfWBCblfk89u310 Kwc3Y	149684	O	s are. deposits boost blithely. slyly ironic foxes around the carefully 
29474.25	5	4182343	Customer#000149704	Yq1HQJLaEWOOY8TF2GvV0l4wjJnAgav,O	149704	O	slyly even deposits grow blithely? express, final deposits cajole fluffily. u
21740.20	6	4182343	Customer#000149704	Yq1HQJLaEWOOY8TF2GvV0l4wjJnAgav,O	149704	O	slyly even deposits grow blithely? express, final deposits cajole fluffily. u
40058.28	1	4194048	Customer#000149959	Kq2qPSkVLxvUV OqydC Fx5kQG	149959	O	he accounts. blithely regular packages believe silent foxes; quietly fi
54486.08	7	4194048	Customer#000149959	Kq2qPSkVLxvUV OqydC Fx5kQG	149959	O	he accounts. blithely regular packages believe silent foxes; quietly fi
7413.35	1	4202436	Customer#000149737	uJMnZY4y3mPl,EUHYTT16GbS2WOtqEDsIaA2iQ	149737	O	 regular instructions doze. packages promise slyly. accounts haggle furiously ironic p
68280.42	3	4308866	Customer#000149651	Aus0NRExRii7	149651	O	vely regular packages. instructions use daringly. carefully bold accounts detect quickly. even tithes in 
14575.10	1	4320677	Customer#000149887	Q49j6D0fPc4sEhEQK7ppOPt1	149887	O	ously along the fluffily regular excuses. furiously unusual forges must sleep s
12131.76	1	4321762	Customer#000149912	eBLgCNO3ay	149912	O	elets integrate. silent deposits sleep
39646.02	3	4334340	Customer#000149716	,GYrwmEB fL	149716	O	 packages. slyly furious foxes affix furiously. courts are blit
9398.95	3	4334597	Customer#000149615	rIvRmKQd11s8opBfUcgijP8FsMtqMYjFZsWYmj	149615	O	ual, regular instructions. careful sentim
51084.00	4	4334597	Customer#000149615	rIvRmKQd11s8opBfUcgijP8FsMtqMYjFZsWYmj	149615	O	ual, regular instructions. careful sentim
51602.40	4	4344263	Customer#000149947	q2lfER7DtTtBzjHZt4F	149947	O	regular asymptotes. frays boost. blithely ironic accounts boost carefully fluffily even requests. quickly f
43388.16	2	4367364	Customer#000149536	5SNu4E4qZNZ	149536	O	deas sleep slyly above the fluffily regular accounts. bold requests could sleep fluff
8089.56	3	4367364	Customer#000149536	5SNu4E4qZNZ	149536	O	deas sleep slyly above the fluffily regular accounts. bold requests could sleep fluff
8044.47	1	4367904	Customer#000149548	sS0IcyIqZ08SBo7rui5f6w	149548	O	r the final packages. packages cajole slyly unusual
52215.06	3	4367904	Customer#000149548	sS0IcyIqZ08SBo7rui5f6w	149548	O	r the final packages. packages cajole slyly unusual
